Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Bracelet design (product.metafields.shopify.bracelet-design),Color (product.metafields.shopify.color-pattern),Earring design (product.metafields.shopify.earring-design),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Ring design (product.metafields.shopify.ring-design),Ring size (product.metafields.shopify.ring-size),Stone shape (product.metafields.shopify.stone-shape),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
6-carat-radiant-princess-cut-diamond-bracelet-in-14k-gold-rose-yellow-white-igi-certified,"6 Carat Radiant & Princess Cut Diamond Bracelet in 14K Gold (Rose, Yellow, White) – IGI Certified","<p data-start=""270"" data-end=""539"">Elevate your style with this exquisite <strong data-start=""309"" data-end=""337"">6 Carat Diamond Bracelet</strong>, beautifully crafted in <strong data-start=""362"" data-end=""392"">14 grams of solid 14K gold</strong>. Featuring a stunning combination of <strong data-start=""430"" data-end=""471"">radiant cut and princess cut diamonds</strong>, this bracelet offers unmatched brilliance and timeless elegance.</p>
<p data-start=""541"" data-end=""721"">Available in <strong data-start=""554"" data-end=""611"">three luxurious gold colors – Rose, Yellow, and White</strong>, each bracelet comes with an <strong data-start=""641"" data-end=""670"">authentic IGI certificate</strong> for guaranteed diamond quality and authenticity.</p>
<p data-start=""723"" data-end=""1014"">✔ <strong data-start=""725"" data-end=""750"">Total Diamond Weight:</strong> 6 Carats<br data-start=""759"" data-end=""762"">✔ <strong data-start=""764"" data-end=""780"">Gold Weight:</strong> 14 Grams (14K Gold)<br data-start=""800"" data-end=""803"">✔ <strong data-start=""805"" data-end=""826"">Available Colors:</strong> Rose Gold, Yellow Gold, White Gold<br data-start=""861"" data-end=""864"">✔ <strong data-start=""866"" data-end=""884"">Certification:</strong> IGI Certified<br data-start=""898"" data-end=""901"">✔ <strong data-start=""903"" data-end=""921"">Customization:</strong> Sizes can be made according to your preference<br data-start=""968"" data-end=""971"">✔ <strong data-start=""973"" data-end=""993"">Production Time:</strong> 10–15 working days</p>
<p data-start=""1016"" data-end=""1173"">Perfect for special occasions or as a timeless investment piece, this diamond bracelet is designed to add brilliance and sophistication to your collection.</p>",Surat Diamond,Apparel & Accessories > Jewelry > Bracelets,"","",true,Metal,rose-gold,product.metafields.shopify.color-pattern,,,,,,,,0.0,shopify,10,deny,manual,3999.00,6999.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/GLBR-0045-01_W-_viwe4.png?v=1758228833,1,"",false,,,,,,,,,,,,,,,,adults,beaded,rose-gold; yellow-gold; silver,,diamond; gold,fine-jewelry,,,,female,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/GLBR-0045-01_R-_viwe4.png?v=1758228833,g,,,active
6-carat-radiant-princess-cut-diamond-bracelet-in-14k-gold-rose-yellow-white-igi-certified,,,,,,,,,yellow-gold,,,,,,,,,0.0,shopify,10,deny,manual,3999.00,6999.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/GLBR-0045-01_W-_viwe1.png?v=1758228833,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/GLBR-0045-01_Y-_viwe4.png?v=1758228833,g,,,
6-carat-radiant-princess-cut-diamond-bracelet-in-14k-gold-rose-yellow-white-igi-certified,,,,,,,,,silver,,,,,,,,,0.0,shopify,10,deny,manual,3999.00,6999.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/GLBR-0045-01_W-_viwe3.png?v=1758228833,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/GLBR-0045-01_W-_viwe4.png?v=1758228833,g,,,
6-carat-radiant-princess-cut-diamond-bracelet-in-14k-gold-rose-yellow-white-igi-certified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/GLBR-0045-01_W-_viwe4_b63b264f-f789-42e0-a272-237331d88a7c.png?v=1758228833,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6-carat-radiant-princess-cut-diamond-bracelet-in-14k-gold-rose-yellow-white-igi-certified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/GLBR-0045-01_W-_viwe2.png?v=1758228833,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6-carat-radiant-princess-cut-diamond-bracelet-in-14k-gold-rose-yellow-white-igi-certified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/GLBR-0045-01_R-_viwe4.png?v=1758228833,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6-carat-radiant-princess-cut-diamond-bracelet-in-14k-gold-rose-yellow-white-igi-certified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/GLBR-0045-01_Y-_viwe4.png?v=1758228833,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14k-gold-diamond-bracelet-23-diamonds-13-80-ct-emerald-radiant-cut-available-in-yellow-white-rose-gold,"14K Gold Diamond Bracelet (23 Diamonds, 13.80 Ct) | Emerald & Radiant Cut | Available in Yellow, White & Rose Gold","<p data-start=""376"" data-end=""693"">Elevate your elegance with this exquisite <strong data-start=""418"" data-end=""447"">14K Gold Diamond Bracelet</strong>, designed to sparkle with timeless sophistication. Featuring a total of <strong data-start=""520"" data-end=""543"">23 natural diamonds</strong> weighing <strong data-start=""553"" data-end=""569"">13.80 carats</strong>, this bracelet combines the brilliance of <strong data-start=""612"" data-end=""627"">emerald cut</strong> and <strong data-start=""632"" data-end=""647"">radiant cut</strong> diamonds for a unique, eye-catching appeal.</p>
<p data-start=""695"" data-end=""1046"">Crafted in <strong data-start=""706"" data-end=""739"">13.60 grams of solid 14K gold</strong>, this luxurious piece is available in <strong data-start=""778"" data-end=""820"">yellow gold, white gold, and rose gold</strong>, allowing you to choose the perfect match for your style. Whether worn as a statement accessory for special occasions or as a cherished everyday luxury, this bracelet embodies refined craftsmanship and unmatched brilliance.</p>
<p data-start=""1048"" data-end=""1069"">✨ <strong data-start=""1050"" data-end=""1067"">Key Features:</strong></p>
<p data-start=""1072"" data-end=""1103"">Metal: <strong data-start=""1079"" data-end=""1091"">14K Gold</strong> (13.60 g)</p>
<p data-start=""1106"" data-end=""1150"">Diamond Weight: <strong data-start=""1122"" data-end=""1134"">13.80 Ct</strong> (23 Diamonds)</p>
<p data-start=""1153"" data-end=""1190"">Diamond Cuts: <strong data-start=""1167"" data-end=""1188"">Emerald &amp; Radiant</strong></p>
<p data-start=""1193"" data-end=""1237"">Gold Colors: <strong data-start=""1206"" data-end=""1235"">Yellow, White &amp; Rose Gold</strong></p>
<p data-start=""1240"" data-end=""1273"">Timeless design for luxury wear</p>
<p data-start=""1275"" data-end=""1411"">Perfect as a <strong data-start=""1288"" data-end=""1304"">gift of love</strong> or a <strong data-start=""1310"" data-end=""1331"">personal treasure</strong>, this diamond bracelet is a stunning addition to any fine jewelry collection.</p>",Surat Diamond,Apparel & Accessories > Jewelry > Bracelets,"","",true,Metal,rose-gold,product.metafields.shopify.color-pattern,,,,,,,,0.0,shopify,10,deny,manual,4349.00,7999.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/GLBR-0046-01_W-_viwe4.png?v=1757636392,1,"",false,,,,,,,,,,,,,,,,adults,beaded,rose-gold; yellow-gold; silver,,diamond; gold,fine-jewelry,,,,female,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/GLBR-0046-01_R-_viwe4.png?v=1757636392,g,,,active
14k-gold-diamond-bracelet-23-diamonds-13-80-ct-emerald-radiant-cut-available-in-yellow-white-rose-gold,,,,,,,,,yellow-gold,,,,,,,,,0.0,shopify,10,deny,manual,4349.00,7999.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/GLBR-0046-01_W-_viwe3.png?v=1757636392,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/GLBR-0046-01_Y-_viwe4.png?v=1757636392,g,,,
14k-gold-diamond-bracelet-23-diamonds-13-80-ct-emerald-radiant-cut-available-in-yellow-white-rose-gold,,,,,,,,,silver,,,,,,,,,0.0,shopify,10,deny,manual,4349.00,7999.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/GLBR-0046-01_W-_viwe2.png?v=1757636392,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/GLBR-0046-01_W-_viwe4.png?v=1757636392,g,,,
14k-gold-diamond-bracelet-23-diamonds-13-80-ct-emerald-radiant-cut-available-in-yellow-white-rose-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/GLBR-0046-01_W-_viwe1.png?v=1757636392,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14k-gold-diamond-bracelet-23-diamonds-13-80-ct-emerald-radiant-cut-available-in-yellow-white-rose-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/GLBR-0046-01_R-_viwe4.png?v=1757636392,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14k-gold-diamond-bracelet-23-diamonds-13-80-ct-emerald-radiant-cut-available-in-yellow-white-rose-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/GLBR-0046-01_Y-_viwe4.png?v=1757636392,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14k-gold-solitaire-pendant-with-3-carat-lab-grown-diamond-igi-certified-yellow-white-rose-gold,"14K Gold Solitaire Pendant with 3 Carat Lab-Grown Diamond | IGI Certified | Yellow, White & Rose Gold","<p data-start=""264"" data-end=""648"">Elevate your style with this elegant <strong data-start=""301"" data-end=""331"">14K gold solitaire pendant</strong>, featuring a dazzling <strong data-start=""354"" data-end=""383"">3 carat lab-grown diamond</strong> that radiates brilliance and timeless beauty. Designed with a sleek 4-prong setting, this pendant weighs <strong data-start=""489"" data-end=""516"">2.5 grams of solid gold</strong> and is available in <strong data-start=""537"" data-end=""579"">yellow gold, white gold, and rose gold</strong>, allowing you to choose the perfect match for your personal style.</p>
<p data-start=""650"" data-end=""910"">Each diamond is <strong data-start=""666"" data-end=""683"">IGI certified</strong>, ensuring top quality, authenticity, and sustainable sourcing. The <strong data-start=""751"" data-end=""771"">solitaire design</strong> highlights the natural fire and sparkle of the diamond, making it an ideal statement piece for both everyday wear and special occasions.</p>
<p data-start=""912"" data-end=""933"">✨ <strong data-start=""914"" data-end=""931"">Key Features:</strong></p>
<p data-start=""936"" data-end=""962"">Metal: 14K Gold (2.5 gm)</p>
<p data-start=""965"" data-end=""1009"">Diamond: 3 Carat Lab-Grown (IGI Certified)</p>
<p data-start=""1012"" data-end=""1061"">Gold Colors: Yellow Gold, White Gold, Rose Gold</p>
<p data-start=""1064"" data-end=""1112"">Classic Solitaire Design for Timeless Elegance</p>
<p data-start=""1115"" data-end=""1154"">Ethical &amp; Sustainable Diamond Jewelry</p>
<p data-start=""1156"" data-end=""1293"">Perfect as a thoughtful gift or a personal treasure, this <strong data-start=""1214"" data-end=""1243"">solitaire diamond pendant</strong> combines luxury, simplicity, and lasting value.</p>",Surat Diamond,Apparel & Accessories > Jewelry > Charms & Pendants,"","",true,Metal,yellow-gold,product.metafields.shopify.color-pattern,,,,,,,,0.0,shopify,10,deny,manual,899.00,1799.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/6.806.png?v=1757364137,1,"",false,,,,,,,,,,,,,,,,adults,,yellow-gold; rose-gold; silver,,gold,fine-jewelry,,,,female,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/6.805.png?v=1757364137,g,,,active
14k-gold-solitaire-pendant-with-3-carat-lab-grown-diamond-igi-certified-yellow-white-rose-gold,,,,,,,,,rose-gold,,,,,,,,,0.0,shopify,10,deny,manual,899.00,1799.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/6_2.png?v=1757364137,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/6.807.png?v=1757364137,g,,,
14k-gold-solitaire-pendant-with-3-carat-lab-grown-diamond-igi-certified-yellow-white-rose-gold,,,,,,,,,silver,,,,,,,,,0.0,shopify,10,deny,manual,899.00,1799.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/6.615.png?v=1757364137,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/6.806.png?v=1757364137,g,,,
14k-gold-solitaire-pendant-with-3-carat-lab-grown-diamond-igi-certified-yellow-white-rose-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/6.619.png?v=1757364137,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14k-gold-solitaire-pendant-with-3-carat-lab-grown-diamond-igi-certified-yellow-white-rose-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/6.622.png?v=1757364137,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14k-gold-solitaire-pendant-with-3-carat-lab-grown-diamond-igi-certified-yellow-white-rose-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/6.630.png?v=1757364137,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14k-gold-solitaire-pendant-with-3-carat-lab-grown-diamond-igi-certified-yellow-white-rose-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/PicsArt_11-04-03.00.49.jpg?v=1757364137,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14k-gold-solitaire-pendant-with-3-carat-lab-grown-diamond-igi-certified-yellow-white-rose-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/6.805.png?v=1757364137,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14k-gold-solitaire-pendant-with-3-carat-lab-grown-diamond-igi-certified-yellow-white-rose-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/6.807.png?v=1757364137,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14k-gold-evil-eye-pendant-with-3-carat-lab-grown-diamond-igi-certified-white-yellow-rose-gold,"14K Gold Evil Eye Pendant with 3 Carat Lab-Grown Diamond | IGI Certified | White, Yellow & Rose Gold","<p data-start=""264"" data-end=""585"">Add timeless elegance and protection to your jewelry collection with this stunning <strong data-start=""347"" data-end=""376"">14K gold evil eye pendant</strong>, featuring a brilliant <strong data-start=""400"" data-end=""429"">3 carat lab-grown diamond</strong>. Crafted with precision, the pendant weighs <strong data-start=""474"" data-end=""499"">3 grams of solid gold</strong> and is available in <strong data-start=""520"" data-end=""562"">white gold, yellow gold, and rose gold</strong> to suit every style.</p>
<p data-start=""587"" data-end=""856"">The centerpiece is a <strong data-start=""608"" data-end=""629"">lab-grown diamond</strong> that sparkles with exceptional brilliance while being an ethical and sustainable choice. Every pendant comes with an <strong data-start=""747"" data-end=""766"">IGI certificate</strong> for authenticity and quality assurance, making it a perfect investment in fine jewelry.</p>
<p data-start=""858"" data-end=""1033"">Whether worn daily or on special occasions, this <strong data-start=""907"" data-end=""933"">luxury diamond pendant</strong> combines modern design with symbolic meaning—believed to bring protection, positivity, and style.</p>
<p data-start=""1035"" data-end=""1056"">✨ <strong data-start=""1037"" data-end=""1054"">Key Features:</strong></p>
<p data-start=""1059"" data-end=""1083"">Metal: 14K Gold (3 gm)</p>
<p data-start=""1086"" data-end=""1130"">Diamond: 3 Carat Lab-Grown (IGI Certified)</p>
<p data-start=""1133"" data-end=""1187"">Available Colors: White Gold, Yellow Gold, Rose Gold</p>
<p data-start=""1190"" data-end=""1239"">Design: Evil Eye Pendant for style &amp; protection</p>
<p data-start=""1241"" data-end=""1367"">Perfect as a gift for yourself or a loved one, this pendant is a meaningful piece that blends beauty, luxury, and symbolism.</p>",Surat Diamond,Apparel & Accessories > Jewelry > Charms & Pendants,"","",true,Metal,yellow-gold,product.metafields.shopify.color-pattern,,,,,,,,0.0,shopify,10,deny,manual,1399.00,2399.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/4.605_0fe341e6-c7a4-47a1-b7df-8c21213b58ff.png?v=1757285798,1,"",false,,,,,,,,,,,,,,,,adults,,yellow-gold; rose-gold; silver,,gold; diamond,fine-jewelry,,,,unisex,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/4.607.png?v=1757285798,g,,,active
14k-gold-evil-eye-pendant-with-3-carat-lab-grown-diamond-igi-certified-white-yellow-rose-gold,,,,,,,,,rose-gold,,,,,,,,,0.0,shopify,10,deny,manual,1399.00,2399.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/5_1_0bd97173-6e66-4692-af71-2c12a660c914.png?v=1760586084,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/4.604.png?v=1757285798,g,,,
14k-gold-evil-eye-pendant-with-3-carat-lab-grown-diamond-igi-certified-white-yellow-rose-gold,,,,,,,,,silver,,,,,,,,,0.0,shopify,10,deny,manual,1399.00,2399.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/4.586_deb40274-e2e9-4b2b-8957-467de023ba8b.png?v=1760586084,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/4.605_0fe341e6-c7a4-47a1-b7df-8c21213b58ff.png?v=1757285798,g,,,
14k-gold-evil-eye-pendant-with-3-carat-lab-grown-diamond-igi-certified-white-yellow-rose-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/4.588_5c298671-6683-4045-b42f-bcf63bb0835c.png?v=1757285798,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14k-gold-evil-eye-pendant-with-3-carat-lab-grown-diamond-igi-certified-white-yellow-rose-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/4.593_ca0a033c-96b8-42cb-aa58-72c95864880a.png?v=1757285798,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14k-gold-evil-eye-pendant-with-3-carat-lab-grown-diamond-igi-certified-white-yellow-rose-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/4.596_f6ab8b51-9354-47a0-9bb3-c53342f0dc58.png?v=1757285798,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14k-gold-evil-eye-pendant-with-3-carat-lab-grown-diamond-igi-certified-white-yellow-rose-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/4.599_21e67e11-16dc-4ba1-bdcc-d41bd0a6850b.png?v=1757285798,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14k-gold-evil-eye-pendant-with-3-carat-lab-grown-diamond-igi-certified-white-yellow-rose-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/PicsArt_11-04-03.17.50_f760d5a3-5dd6-474a-8760-18a31d73454f.jpg?v=1757285798,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14k-gold-evil-eye-pendant-with-3-carat-lab-grown-diamond-igi-certified-white-yellow-rose-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/4.607.png?v=1757285798,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14k-gold-evil-eye-pendant-with-3-carat-lab-grown-diamond-igi-certified-white-yellow-rose-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/4.604.png?v=1757285798,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-carat-lab-grown-diamond-pendant-necklace-in-14k-gold-yellow-white-rose-igi-certified,"4 Carat Lab Grown Diamond Pendant Necklace in 14K Gold (Yellow, White & Rose) – IGI Certified","<p data-start=""259"" data-end=""572"">Elevate your style with timeless elegance – this stunning pendant necklace features a <strong data-start=""345"" data-end=""374"">4 carat lab-grown diamond</strong>, expertly cut to maximize brilliance and fire. The diamond is securely set in a sleek bezel design, offering a modern yet classic look that’s perfect for both everyday wear and special occasions.</p>
<p data-start=""574"" data-end=""811"">Crafted in <strong data-start=""585"" data-end=""603"">14K solid gold</strong> (available in Yellow, White, and Rose Gold), the pendant hangs gracefully on a delicate chain, balancing luxury with comfort. With a total gold weight of <strong data-start=""758"" data-end=""769"">2 grams</strong>, this piece is lightweight yet durable.</p>
<p data-start=""813"" data-end=""1010"">Every diamond comes with an <strong data-start=""841"" data-end=""860"">IGI Certificate</strong>, ensuring authenticity, quality, and ethical sourcing. A beautiful choice for gifting or adding a sparkling centerpiece to your jewelry collection.</p>
<p data-start=""1012"" data-end=""1028"">✨ <strong data-start=""1014"" data-end=""1026"">Details:</strong></p>
<p data-start=""1031"" data-end=""1056"">Diamond Type: Lab Grown</p>
<p data-start=""1059"" data-end=""1084"">Diamond Weight: 4 Carat</p>
<p data-start=""1087"" data-end=""1135"">Metal: 14K Solid Gold (Yellow, White, or Rose)</p>
<p data-start=""1138"" data-end=""1160"">Gold Weight: 2 grams</p>
<p data-start=""1163"" data-end=""1193"">Certification: IGI Certified</p>
<hr data-start=""1195"" data-end=""1198"">
<p data-start=""1200"" data-end=""1314"" data-is-last-node="""" data-is-only-node=""""> </p>",Surat Diamond,Apparel & Accessories > Jewelry > Charms & Pendants,"","",true,Color,yellow-gold,product.metafields.shopify.color-pattern,,,,,,,,0.0,shopify,10,deny,manual,1999.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/3.581.png?v=1757220108,1,"",false,,,,,,,,,,,,,,,,adults,,yellow-gold; rose-gold; silver,,diamond; gold,fine-jewelry,,,,female,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/3.800.png?v=1757220108,g,,,active
4-carat-lab-grown-diamond-pendant-necklace-in-14k-gold-yellow-white-rose-igi-certified,,,,,,,,,rose-gold,,,,,,,,,0.0,shopify,10,deny,manual,1999.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/3_1.png?v=1757220108,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/3.801.png?v=1757220108,g,,,
4-carat-lab-grown-diamond-pendant-necklace-in-14k-gold-yellow-white-rose-igi-certified,,,,,,,,,silver,,,,,,,,,0.0,shopify,10,deny,manual,1999.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/3.580.png?v=1757220108,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/3.581.png?v=1757220108,g,,,
4-carat-lab-grown-diamond-pendant-necklace-in-14k-gold-yellow-white-rose-igi-certified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/3.576.png?v=1757220108,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-carat-lab-grown-diamond-pendant-necklace-in-14k-gold-yellow-white-rose-igi-certified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/3.573.png?v=1757220108,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
